Travel Year,Airline Name,Origin Country / Subregion,Destination Country / Subregion,Seats,,
2018,Smartwings Hungary,Greece,Hungary,"54,621",,
2018,Smartwings Hungary,Greece,Poland,189,,
2018,Smartwings Hungary,Hungary,Albania,"2,457",,
2018,Smartwings Hungary,Hungary,Bulgaria,"11,907",,
2018,Smartwings Hungary,Hungary,Greece,"57,645",,
2018,Smartwings Hungary,Hungary,Hungary,"5,670",,
2018,Smartwings Hungary,Hungary,Spain,"6,048",,
2018,Smartwings Hungary,Italy,Poland,"1,134",,
2018,Smartwings Hungary,Lithuania,Spain,378,,
2018,Smartwings Hungary,Poland,Italy,"1,134",,
2018,Smartwings Hungary,Poland,Portugal,"1,701",,
2018,Smartwings Hungary,Poland,Spain,"6,048",,
2018,Smartwings Hungary,Portugal,Poland,"1,701",,
2018,Smartwings Hungary,Spain,Hungary,"5,670",,
2018,Smartwings Hungary,Spain,Lithuania,378,,
2018,Smartwings Hungary,Spain,Poland,"6,048",,
2018,Smartwings Poland,Albania,Poland,"9,261",,
2018,Smartwings Poland,Bulgaria,Poland,"39,123",,
2018,Smartwings Poland,Croatia,Poland,"11,340",,
2018,Smartwings Poland,Cyprus,Poland,"12,663",,
2018,Smartwings Poland,Greece,Lithuania,"3,591",,
2018,Smartwings Poland,Greece,Poland,"199,017",,
2018,Smartwings Poland,Italy,Poland,"30,618",,
2018,Smartwings Poland,Lithuania,Greece,"3,591",,
2018,Smartwings Poland,Poland,Albania,"9,261",,
2018,Smartwings Poland,Poland,Bulgaria,"39,123",,
2018,Smartwings Poland,Poland,Croatia,"11,340",,
2018,Smartwings Poland,Poland,Cyprus,"12,663",,
2018,Smartwings Poland,Poland,Greece,"198,639",,
2018,Smartwings Poland,Poland,Italy,"30,807",,
2018,Smartwings Poland,Poland,Poland,"6,804",,
2018,Smartwings Poland,Poland,Portugal,"24,357",,
2018,Smartwings Poland,Poland,Spain,"114,495",,
2018,Smartwings Poland,Portugal,Poland,"24,357",,
2018,Smartwings Poland,Spain,Poland,"110,904",,
2018,Smartwings Slovakia,Albania,Slovakia,"4,725",,
2018,Smartwings Slovakia,Bulgaria,Slovakia,"15,309",,
2018,Smartwings Slovakia,Czech Republic,Slovakia,148,,
2018,Smartwings Slovakia,France,Slovakia,189,,
2018,Smartwings Slovakia,Germany,Slovakia,148,,
2018,Smartwings Slovakia,Greece,Slovakia,"36,288",,
2018,Smartwings Slovakia,Iceland,Slovakia,148,,
2018,Smartwings Slovakia,Italy,Slovakia,"8,883",,
2018,Smartwings Slovakia,Slovakia,Albania,"4,725",,
2018,Smartwings Slovakia,Slovakia,Bulgaria,"15,309",,
2018,Smartwings Slovakia,Slovakia,Czech Republic,148,,
2018,Smartwings Slovakia,Slovakia,France,189,,
2018,Smartwings Slovakia,Slovakia,Germany,148,,
2018,Smartwings Slovakia,Slovakia,Greece,"36,288",,
2018,Smartwings Slovakia,Slovakia,Iceland,148,,
2018,Smartwings Slovakia,Slovakia,Italy,"8,883",,
2018,Smartwings Slovakia,Slovakia,Slovakia,189,,
2018,Smartwings Slovakia,Slovakia,Spain,"11,151",,
2018,Smartwings Slovakia,Slovakia,Sweden,189,,
2018,Smartwings Slovakia,Spain,Slovakia,"11,151",,
2018,Smartwings Slovakia,Sweden,Slovakia,189,,
2018,Sundair,Bulgaria,Germany,"11,070",,
2018,Sundair,Germany,Bulgaria,"11,070",,
2018,Swiss,Bosnia and Herzegovina,Switzerland,"10,212",,
2018,Swiss,Hungary,Switzerland,"151,411",,
2018,Swiss,Poland,Switzerland,"185,916",,
2018,Swiss,Romania,Switzerland,"60,298",,
2018,Swiss,Serbia,Switzerland,"150,413",,
2018,Swiss,Switzerland,Bosnia and Herzegovina,"10,212",,
2018,Swiss,Switzerland,Hungary,"151,411",,
2018,Swiss,Switzerland,Poland,"185,791",,
2018,Swiss,Switzerland,Romania,"60,298",,
2018,Swiss,Switzerland,Serbia,"150,413",,
2018,TAP Air Portugal,Hungary,Portugal,"58,290",,
2018,TAP Air Portugal,Poland,Portugal,"62,356",,
2018,TAP Air Portugal,Portugal,Hungary,"58,290",,
2018,TAP Air Portugal,Portugal,Poland,"62,356",,
2018,TAP Air Portugal,Portugal,Romania,"52,572",,
2018,TAP Air Portugal,Romania,Portugal,"52,398",,
2018,TUI Airways,Bulgaria,Ireland,"3,402",,
2018,TUI Airways,Bulgaria,United Kingdom,"108,211",,
2018,TUI Airways,Ireland,Bulgaria,"3,402",,
2018,TUI Airways,Montenegro,United Kingdom,"15,498",,
2018,TUI Airways,United Kingdom,Bulgaria,"107,009",,
2018,TUI Airways,United Kingdom,Montenegro,"16,254",,
2018,TUIfly Belgium,Albania,Belgium,"28,100",,
2018,TUIfly Belgium,Belgium,Albania,"29,530",,
2018,TUIfly Belgium,Belgium,Bulgaria,"23,085",,
2018,TUIfly Belgium,Belgium,Montenegro,"5,396",,
2018,TUIfly Belgium,Belgium,Serbia,"13,802",,
2018,TUIfly Belgium,Bulgaria,Belgium,"23,274",,
2018,TUIfly Belgium,Bulgaria,Bulgaria,"5,853",,
2018,TUIfly Belgium,Bulgaria,France,"15,876",,
2018,TUIfly Belgium,Croatia,Albania,148,,
2018,TUIfly Belgium,Croatia,Montenegro,"6,888",,
2018,TUIfly Belgium,France,Bulgaria,"15,876",,
2018,TUIfly Belgium,France,Montenegro,"9,639",,
2018,TUIfly Belgium,Greece,Bulgaria,189,,
2018,TUIfly Belgium,Montenegro,Belgium,"5,396",,
2018,TUIfly Belgium,Montenegro,Croatia,"4,536",,
2018,TUIfly Belgium,Montenegro,France,"11,613",,
2018,TUIfly Belgium,Serbia,Belgium,"15,002",,
2018,TUIfly Nordic,Bulgaria,Denmark,"3,024",,
2018,TUIfly Nordic,Bulgaria,Finland,"3,213",,
2018,TUIfly Nordic,Denmark,Bulgaria,"3,024",,
2018,TUIfly Nordic,Finland,Bulgaria,"3,213",,
2018,TUIfly Nordic,Montenegro,Norway,189,,
2018,Tarom,Austria,Romania,"67,377",,
2018,Tarom,Belgium,Romania,"67,744",,
2018,Tarom,Bulgaria,Romania,"33,072",,
2018,Tarom,Cyprus,Romania,"24,708",,
2018,Tarom,Czech Republic,Romania,"39,308",,
2018,Tarom,France,Romania,"97,132",,
2018,Tarom,Georgia,Romania,"3,168",,
2018,Tarom,Germany,Romania,"179,617",,
2018,Tarom,Greece,Romania,"57,200",,
2018,Tarom,Hungary,Romania,"31,632",,
2018,Tarom,Italy,Romania,"33,728",,
2018,Tarom,Moldova,Romania,"70,268",,
2018,Tarom,Netherlands,Romania,"89,156",,
2018,Tarom,Romania,Austria,"66,877",,
2018,Tarom,Romania,Belgium,"67,744",,
2018,Tarom,Romania,Bulgaria,"33,120",,
2018,Tarom,Romania,Cyprus,"24,592",,
2018,Tarom,Romania,Czech Republic,"39,308",,
2018,Tarom,Romania,France,"97,268",,
2018,Tarom,Romania,Georgia,"3,168",,
2018,Tarom,Romania,Germany,"179,989",,
2018,Tarom,Romania,Greece,"57,200",,
2018,Tarom,Romania,Hungary,"31,632",,
2018,Tarom,Romania,Italy,"33,728",,
2018,Tarom,Romania,Moldova,"83,028",,
2018,Tarom,Romania,Netherlands,"89,156",,
2018,Tarom,Romania,Romania,"868,606",,
2018,Tarom,Romania,Serbia,"20,400",,
2018,Tarom,Romania,Spain,"143,104",,
2018,Tarom,Romania,Sweden,"20,832",,
2018,Tarom,Romania,United Kingdom,"88,740",,
2018,Tarom,Serbia,Romania,"20,400",,
2018,Tarom,Spain,Romania,"143,228",,
2018,Tarom,Sweden,Romania,"20,832",,
2018,Tarom,United Kingdom,Romania,"88,740",,
2018,Tbilisi Airways,Armenia,Austria,"3,725",,
2018,Tbilisi Airways,Austria,Armenia,"3,576",,
2018,Thomas Cook Airlines,Bulgaria,United Kingdom,"65,368",,
2018,Thomas Cook Airlines,Poland,United Kingdom,"1,320",,
2018,Thomas Cook Airlines,United Kingdom,Bulgaria,"65,148",,
2018,Thomas Cook Airlines,United Kingdom,Poland,"1,320",,
2018,Toki Air,Albania,Italy,"529,980",,
2018,Toki Air,Italy,Albania,"529,980",,
2018,Transavia,Albania,Netherlands,"21,571",,
2018,Transavia,Bulgaria,Netherlands,"47,543",,
2018,Transavia,Hungary,Netherlands,"22,801",,
2018,Transavia,Netherlands,Albania,"21,571",,
2018,Transavia,Netherlands,Bulgaria,"24,674",,
2018,Transavia,Netherlands,Hungary,"22,801",,
2018,Transavia,Netherlands,Poland,"32,445",,
2018,Transavia,Netherlands,Serbia,"42,992",,
2018,Transavia,Poland,Netherlands,"32,445",,
2018,Transavia,Serbia,Netherlands,"42,992",,
2018,Transavia France,Albania,France,"12,096",,
2018,Transavia France,France,Albania,"12,096",,
2018,Transavia France,France,Hungary,"27,594",,
2018,Transavia France,France,Montenegro,"8,883",,
2018,Transavia France,Hungary,France,"27,594",,
2018,Transavia France,Montenegro,France,"8,883",,
2018,Turkmenistan Airlines,Armenia,Germany,800,,
2018,Turkmenistan Airlines,Germany,Armenia,800,,
2018,USC,Bulgaria,Germany,"178,794",,
2018,USC,Germany,Bulgaria,"179,550",,
2018,Venezolana,Iceland,Poland,"7,580",,
2018,Venezolana,Poland,Iceland,"7,560",,
2018,Vietnam Airlines,Netherlands,Slovakia,259,,
2018,Volotea,Albania,Italy,"7,961",,
2018,Volotea,Italy,Albania,"7,961",,
2018,Vueling,Hungary,Spain,"25,114",,
2018,Vueling,Poland,Spain,"40,902",,
2018,Vueling,Romania,Spain,"24,408",,
2018,Vueling,Serbia,Spain,"14,646",,
2018,Vueling,Spain,Hungary,"25,108",,
2018,Vueling,Spain,Poland,"40,902",,
2018,Vueling,Spain,Romania,"24,408",,
2018,Vueling,Spain,Serbia,"14,646",,
2018,Wizz Air,Albania,Germany,"3,420",,
2018,Wizz Air,Albania,Hungary,"26,820",,
2018,Wizz Air,Albania,United Kingdom,"15,572",,
2018,Wizz Air,Austria,Bosnia and Herzegovina,"18,180",,
2018,Wizz Air,Austria,Bulgaria,"12,888",,
2018,Wizz Air,Austria,Georgia,"4,790",,
2018,Wizz Air,Austria,Macedonia,"2,538",,
2018,Wizz Air,Austria,Poland,"37,870",,
2018,Wizz Air,Austria,Romania,"11,340",,
2018,Wizz Air,Austria,Serbia,"2,824",,
2018,Wizz Air,Belgium,Bulgaria,"53,760",,
2018,Wizz Air,Belgium,Hungary,"116,580",,
2018,Wizz Air,Belgium,Macedonia,"26,020",,
2018,Wizz Air,Belgium,Moldova,900,,
2018,Wizz Air,Belgium,Poland,"78,330",,
2018,Wizz Air,Belgium,Romania,"156,230",,
2018,Wizz Air,Bosnia and Herzegovina,Austria,"18,180",,
2018,Wizz Air,Bosnia and Herzegovina,Denmark,"15,300",,
2018,Wizz Air,Bosnia and Herzegovina,France,"36,180",,
2018,Wizz Air,Bosnia and Herzegovina,Germany,"145,080",,
2018,Wizz Air,Bosnia and Herzegovina,Hungary,"19,000",,
2018,Wizz Air,Bosnia and Herzegovina,Netherlands,"21,780",,
2018,Wizz Air,Bosnia and Herzegovina,Slovakia,"1,620",,
2018,Wizz Air,Bosnia and Herzegovina,Sweden,"94,500",,
2018,Wizz Air,Bulgaria,Austria,"12,888",,
2018,Wizz Air,Bulgaria,Belgium,"53,760",,
2018,Wizz Air,Bulgaria,Bulgaria,"106,920",,
2018,Wizz Air,Bulgaria,Cyprus,"53,098",,
2018,Wizz Air,Bulgaria,Denmark,"37,610",,
2018,Wizz Air,Bulgaria,France,"53,960",,
2018,Wizz Air,Bulgaria,Germany,"225,536",,
2018,Wizz Air,Bulgaria,Greece,"31,500",,
2018,Wizz Air,Bulgaria,Hungary,"34,110",,
2018,Wizz Air,Bulgaria,Italy,"233,574",,
2018,Wizz Air,Bulgaria,Macedonia,230,,
2018,Wizz Air,Bulgaria,Malta,"30,130",,
2018,Wizz Air,Bulgaria,Netherlands,"71,018",,
2018,Wizz Air,Bulgaria,Poland,"19,080",,
2018,Wizz Air,Bulgaria,Portugal,"11,160",,
2018,Wizz Air,Bulgaria,Slovakia,"39,140",,
2018,Wizz Air,Bulgaria,Spain,"162,130",,
2018,Wizz Air,Bulgaria,Switzerland,"38,450",,
2018,Wizz Air,Bulgaria,United Kingdom,"276,176",,
2018,Wizz Air,Croatia,Poland,"14,400",,
2018,Wizz Air,Cyprus,Bulgaria,"53,098",,
2018,Wizz Air,Cyprus,Georgia,"18,720",,
2018,Wizz Air,Cyprus,Hungary,"32,230",,
2018,Wizz Air,Cyprus,Lithuania,"22,970",,
2018,Wizz Air,Cyprus,Poland,"43,680",,
2018,Wizz Air,Cyprus,Romania,"51,780",,
2018,Wizz Air,Cyprus,Serbia,"13,320",,
2018,Wizz Air,Czech Republic,Georgia,"11,700",,
2018,Wizz Air,Denmark,Bosnia and Herzegovina,"15,300",,
2018,Wizz Air,Denmark,Bulgaria,"37,610",,
2018,Wizz Air,Denmark,Lithuania,"22,670",,
2018,Wizz Air,Denmark,Macedonia,"22,680",,
2018,Wizz Air,Denmark,Moldova,900,,
2018,Wizz Air,Denmark,Poland,"33,840",,
2018,Wizz Air,Denmark,Romania,"59,570",,
2018,Wizz Air,Estonia,Hungary,230,,
2018,Wizz Air,Finland,Lithuania,"2,880",,
2018,Wizz Air,Finland,Poland,"70,510",,
2018,Wizz Air,France,Bosnia and Herzegovina,"36,180",,
2018,Wizz Air,France,Bulgaria,"53,960",,
2018,Wizz Air,France,Georgia,"15,120",,
2018,Wizz Air,France,Hungary,"59,260",,
2018,Wizz Air,France,Lithuania,"43,780",,
2018,Wizz Air,France,Macedonia,"114,700",,
2018,Wizz Air,France,Moldova,"1,080",,
2018,Wizz Air,France,Poland,"98,610",,
2018,Wizz Air,France,Romania,"185,450",,
2018,Wizz Air,France,Serbia,"86,760",,
2018,Wizz Air,Georgia,Austria,"4,790",,
2018,Wizz Air,Georgia,Cyprus,"18,720",,
2018,Wizz Air,Georgia,Czech Republic,"11,700",,
2018,Wizz Air,Georgia,France,"15,120",,
2018,Wizz Air,Georgia,Germany,"68,940",,
2018,Wizz Air,Georgia,Greece,"30,600",,
2018,Wizz Air,Georgia,Hungary,"23,400",,
2018,Wizz Air,Georgia,Italy,"37,440",,
2018,Wizz Air,Georgia,Latvia,"14,400",,
2018,Wizz Air,Georgia,Lithuania,"20,440",,
2018,Wizz Air,Georgia,Poland,"54,900",,
2018,Wizz Air,Georgia,Romania,"7,040",,
2018,Wizz Air,Georgia,Spain,"15,660",,
2018,Wizz Air,Georgia,United Kingdom,"18,720",,
2018,Wizz Air,Germany,Albania,"3,420",,
2018,Wizz Air,Germany,Bosnia and Herzegovina,"145,080",,
2018,Wizz Air,Germany,Bulgaria,"225,536",,
2018,Wizz Air,Germany,Georgia,"68,940",,
2018,Wizz Air,Germany,Hungary,"227,220",,
2018,Wizz Air,Germany,Lithuania,"26,820",,
2018,Wizz Air,Germany,Macedonia,"236,680",,
2018,Wizz Air,Germany,Moldova,"20,700",,
2018,Wizz Air,Germany,Montenegro,"18,540",,
2018,Wizz Air,Germany,Poland,"369,714",,
2018,Wizz Air,Germany,Romania,"464,730",,
2018,Wizz Air,Germany,Serbia,"137,340",,
2018,Wizz Air,Germany,Slovakia,"6,840",,
2018,Wizz Air,Greece,Bulgaria,"31,320",,
2018,Wizz Air,Greece,Georgia,"30,600",,
2018,Wizz Air,Greece,Hungary,"65,170",,
2018,Wizz Air,Greece,Lithuania,"14,400",,
2018,Wizz Air,Greece,Moldova,"11,160",,
2018,Wizz Air,Greece,Poland,"22,750",,
2018,Wizz Air,Greece,Romania,"51,300",,
2018,Wizz Air,Hungary,Albania,"26,820",,
2018,Wizz Air,Hungary,Belgium,"116,580",,
2018,Wizz Air,Hungary,Bosnia and Herzegovina,"19,000",,
2018,Wizz Air,Hungary,Bulgaria,"33,880",,
2018,Wizz Air,Hungary,Cyprus,"32,230",,
2018,Wizz Air,Hungary,France,"59,260",,
2018,Wizz Air,Hungary,Georgia,"23,400",,
2018,Wizz Air,Hungary,Germany,"227,220",,
2018,Wizz Air,Hungary,Greece,"65,170",,
2018,Wizz Air,Hungary,Iceland,"27,540",,
2018,Wizz Air,Hungary,Italy,"393,510",,
2018,Wizz Air,Hungary,Macedonia,"26,120",,
2018,Wizz Air,Hungary,Malta,"32,130",,
2018,Wizz Air,Hungary,Montenegro,"31,690",,
2018,Wizz Air,Hungary,Netherlands,"170,840",,
2018,Wizz Air,Hungary,Norway,"30,750",,
2018,Wizz Air,Hungary,Poland,"49,910",,
2018,Wizz Air,Hungary,Portugal,"72,210",,
2018,Wizz Air,Hungary,Romania,"49,290",,
2018,Wizz Air,Hungary,Serbia,"18,770",,
2018,Wizz Air,Hungary,Spain,"258,430",,
2018,Wizz Air,Hungary,Sweden,"162,510",,
2018,Wizz Air,Hungary,Switzerland,"41,380",,
2018,Wizz Air,Hungary,United Kingdom,"471,860",,
2018,Wizz Air,Iceland,Hungary,"27,540",,
2018,Wizz Air,Iceland,Lithuania,"16,680",,
2018,Wizz Air,Iceland,Poland,"117,540",,
2018,Wizz Air,Italy,Bulgaria,"233,574",,
2018,Wizz Air,Italy,Georgia,"37,440",,
2018,Wizz Air,Italy,Hungary,"393,510",,
2018,Wizz Air,Italy,Lithuania,"87,130",,
2018,Wizz Air,Italy,Macedonia,"59,440",,
2018,Wizz Air,Italy,Moldova,"111,600",,
2018,Wizz Air,Italy,Montenegro,"18,900",,
2018,Wizz Air,Italy,Poland,"424,640",,
2018,Wizz Air,Italy,Romania,"1,214,800",,
2018,Wizz Air,Latvia,Georgia,"14,400",,
2018,Wizz Air,Lithuania,Cyprus,"22,970",,
2018,Wizz Air,Lithuania,Denmark,"22,670",,
2018,Wizz Air,Lithuania,Finland,"2,880",,
2018,Wizz Air,Lithuania,France,"43,780",,
2018,Wizz Air,Lithuania,Georgia,"20,440",,
2018,Wizz Air,Lithuania,Germany,"26,820",,
2018,Wizz Air,Lithuania,Greece,"14,400",,
2018,Wizz Air,Lithuania,Iceland,"16,680",,
2018,Wizz Air,Lithuania,Italy,"87,130",,
2018,Wizz Air,Lithuania,Netherlands,"56,070",,
2018,Wizz Air,Lithuania,Norway,"121,970",,
2018,Wizz Air,Lithuania,Poland,"50,760",,
2018,Wizz Air,Lithuania,Spain,"25,150",,
2018,Wizz Air,Lithuania,Sweden,"43,030",,
2018,Wizz Air,Lithuania,United Kingdom,"270,230",,
2018,Wizz Air,Macedonia,Austria,"2,538",,
2018,Wizz Air,Macedonia,Belgium,"26,020",,
2018,Wizz Air,Macedonia,Bulgaria,230,,
2018,Wizz Air,Macedonia,Denmark,"22,680",,
2018,Wizz Air,Macedonia,France,"114,700",,
2018,Wizz Air,Macedonia,Germany,"236,680",,
2018,Wizz Air,Macedonia,Hungary,"26,120",,
2018,Wizz Air,Macedonia,Italy,"59,440",,
2018,Wizz Air,Macedonia,Malta,"16,740",,
2018,Wizz Air,Macedonia,Netherlands,"26,580",,
2018,Wizz Air,Macedonia,Norway,"18,900",,
2018,Wizz Air,Macedonia,Romania,230,,
2018,Wizz Air,Macedonia,Slovakia,"41,530",,
2018,Wizz Air,Macedonia,Spain,"15,480",,
2018,Wizz Air,Macedonia,Sweden,"128,420",,
2018,Wizz Air,Macedonia,United Kingdom,"49,504",,
2018,Wizz Air,Malta,Bulgaria,"30,130",,
2018,Wizz Air,Malta,Hungary,"32,130",,
2018,Wizz Air,Malta,Macedonia,"16,740",,
2018,Wizz Air,Malta,Poland,"49,220",,
2018,Wizz Air,Malta,Romania,"39,650",,
2018,Wizz Air,Malta,Serbia,"24,660",,
2018,Wizz Air,Moldova,Belgium,900,,
2018,Wizz Air,Moldova,Denmark,900,,
2018,Wizz Air,Moldova,France,"1,080",,
2018,Wizz Air,Moldova,Germany,"20,700",,
2018,Wizz Air,Moldova,Greece,"11,160",,
2018,Wizz Air,Moldova,Italy,"111,600",,
2018,Wizz Air,Moldova,Spain,"18,720",,
2018,Wizz Air,Moldova,United Kingdom,"61,404",,
2018,Wizz Air,Montenegro,Germany,"18,540",,
2018,Wizz Air,Montenegro,Hungary,"31,690",,
2018,Wizz Air,Montenegro,Italy,"18,900",,
2018,Wizz Air,Montenegro,Poland,"9,360",,
2018,Wizz Air,Netherlands,Bosnia and Herzegovina,"21,780",,
2018,Wizz Air,Netherlands,Bulgaria,"71,018",,
2018,Wizz Air,Netherlands,Hungary,"170,840",,
2018,Wizz Air,Netherlands,Lithuania,"56,070",,
2018,Wizz Air,Netherlands,Macedonia,"26,580",,
2018,Wizz Air,Netherlands,Poland,"282,950",,
2018,Wizz Air,Netherlands,Romania,"77,790",,
2018,Wizz Air,Netherlands,Serbia,"35,640",,
2018,Wizz Air,Norway,Hungary,"30,750",,
2018,Wizz Air,Norway,Lithuania,"121,970",,
2018,Wizz Air,Norway,Macedonia,"18,900",,
2018,Wizz Air,Norway,Poland,"723,060",,
2018,Wizz Air,Norway,Romania,"24,480",,
2018,Wizz Air,Poland,Austria,"37,870",,
2018,Wizz Air,Poland,Belgium,"78,330",,
2018,Wizz Air,Poland,Bulgaria,"19,080",,
2018,Wizz Air,Poland,Croatia,"14,400",,
2018,Wizz Air,Poland,Cyprus,"43,680",,
2018,Wizz Air,Poland,Denmark,"33,840",,
2018,Wizz Air,Poland,Finland,"70,510",,
2018,Wizz Air,Poland,France,"98,610",,
2018,Wizz Air,Poland,Georgia,"54,900",,
2018,Wizz Air,Poland,Germany,"369,714",,
2018,Wizz Air,Poland,Greece,"22,750",,
2018,Wizz Air,Poland,Hungary,"49,680",,
2018,Wizz Air,Poland,Iceland,"117,540",,
2018,Wizz Air,Poland,Italy,"424,640",,
2018,Wizz Air,Poland,Lithuania,"50,760",,
2018,Wizz Air,Poland,Malta,"49,220",,
2018,Wizz Air,Poland,Montenegro,"9,360",,
2018,Wizz Air,Poland,Netherlands,"282,950",,
2018,Wizz Air,Poland,Norway,"723,060",,
2018,Wizz Air,Poland,Poland,720,,
2018,Wizz Air,Poland,Portugal,"84,240",,
2018,Wizz Air,Poland,Romania,"42,000",,
2018,Wizz Air,Poland,Slovakia,"23,810",,
2018,Wizz Air,Poland,Spain,"139,850",,
2018,Wizz Air,Poland,Sweden,"518,390",,
2018,Wizz Air,Poland,Switzerland,"30,240",,
2018,Wizz Air,Poland,United Kingdom,"1,320,118",,
2018,Wizz Air,Portugal,Bulgaria,"11,160",,
2018,Wizz Air,Portugal,Hungary,"72,210",,
2018,Wizz Air,Portugal,Poland,"84,240",,
2018,Wizz Air,Portugal,Romania,"18,000",,
2018,Wizz Air,Romania,Austria,"11,340",,
2018,Wizz Air,Romania,Belgium,"156,230",,
2018,Wizz Air,Romania,Bulgaria,230,,
2018,Wizz Air,Romania,Cyprus,"51,780",,
2018,Wizz Air,Romania,Denmark,"59,570",,
2018,Wizz Air,Romania,France,"185,450",,
2018,Wizz Air,Romania,Georgia,"7,040",,
2018,Wizz Air,Romania,Germany,"464,730",,
2018,Wizz Air,Romania,Greece,"51,300",,
2018,Wizz Air,Romania,Hungary,"49,290",,
2018,Wizz Air,Romania,Italy,"1,214,800",,
2018,Wizz Air,Romania,Macedonia,460,,
2018,Wizz Air,Romania,Malta,"39,650",,
2018,Wizz Air,Romania,Netherlands,"77,790",,
2018,Wizz Air,Romania,Norway,"24,480",,
2018,Wizz Air,Romania,Poland,"42,000",,
2018,Wizz Air,Romania,Portugal,"18,000",,
2018,Wizz Air,Romania,Romania,"135,360",,
2018,Wizz Air,Romania,Spain,"526,700",,
2018,Wizz Air,Romania,Sweden,"79,690",,
2018,Wizz Air,Romania,Switzerland,"89,150",,
2018,Wizz Air,Romania,United Kingdom,"936,250",,
2018,Wizz Air,Serbia,Austria,"2,824",,
2018,Wizz Air,Serbia,Cyprus,"13,320",,
2018,Wizz Air,Serbia,France,"86,760",,
2018,Wizz Air,Serbia,Germany,"137,340",,
2018,Wizz Air,Serbia,Hungary,"18,770",,
2018,Wizz Air,Serbia,Malta,"24,660",,
2018,Wizz Air,Serbia,Netherlands,"35,640",,
2018,Wizz Air,Serbia,Sweden,"105,660",,
2018,Wizz Air,Serbia,United Kingdom,"50,338",,
2018,Wizz Air,Slovakia,Bosnia and Herzegovina,"1,620",,
2018,Wizz Air,Slovakia,Bulgaria,"39,140",,
2018,Wizz Air,Slovakia,Germany,"6,840",,
2018,Wizz Air,Slovakia,Macedonia,"41,530",,
2018,Wizz Air,Slovakia,Poland,"23,810",,
2018,Wizz Air,Slovakia,United Kingdom,"140,708",,
2018,Wizz Air,Spain,Bulgaria,"162,130",,
2018,Wizz Air,Spain,Georgia,"15,660",,
2018,Wizz Air,Spain,Hungary,"258,430",,
2018,Wizz Air,Spain,Lithuania,"25,150",,
2018,Wizz Air,Spain,Macedonia,"15,480",,
2018,Wizz Air,Spain,Moldova,"18,720",,
2018,Wizz Air,Spain,Poland,"139,850",,
2018,Wizz Air,Spain,Romania,"526,700",,
2018,Wizz Air,Sweden,Bosnia and Herzegovina,"94,500",,
2018,Wizz Air,Sweden,Hungary,"162,510",,
2018,Wizz Air,Sweden,Lithuania,"43,030",,
2018,Wizz Air,Sweden,Macedonia,"128,420",,
2018,Wizz Air,Sweden,Poland,"518,390",,
2018,Wizz Air,Sweden,Romania,"79,690",,
2018,Wizz Air,Sweden,Serbia,"105,660",,
2018,Wizz Air,Switzerland,Bulgaria,"38,450",,
2018,Wizz Air,Switzerland,Hungary,"41,380",,
2018,Wizz Air,Switzerland,Poland,"30,240",,
2018,Wizz Air,Switzerland,Romania,"89,150",,
2018,Wizz Air,United Kingdom,Albania,"15,572",,
2018,Wizz Air,United Kingdom,Bulgaria,"276,176",,
2018,Wizz Air,United Kingdom,Georgia,"18,720",,
2018,Wizz Air,United Kingdom,Hungary,"471,860",,
2018,Wizz Air,United Kingdom,Lithuania,"270,230",,
2018,Wizz Air,United Kingdom,Macedonia,"49,504",,
2018,Wizz Air,United Kingdom,Moldova,"61,404",,
2018,Wizz Air,United Kingdom,Poland,"1,320,118",,
2018,Wizz Air,United Kingdom,Romania,"936,250",,
2018,Wizz Air,United Kingdom,Serbia,"50,338",,
2018,Wizz Air,United Kingdom,Slovakia,"140,708",,
2018,Wizz Air UK,Albania,United Kingdom,"7,068",,
2018,Wizz Air UK,Bulgaria,United Kingdom,"4,836",,
2018,Wizz Air UK,Lithuania,United Kingdom,"16,166",,
2018,Wizz Air UK,Poland,United Kingdom,"15,286",,
2018,Wizz Air UK,Romania,United Kingdom,"30,966",,
2018,Wizz Air UK,Serbia,United Kingdom,"7,812",,
2018,Wizz Air UK,Slovakia,United Kingdom,"30,644",,
2018,Wizz Air UK,United Kingdom,Albania,"7,068",,
2018,Wizz Air UK,United Kingdom,Bulgaria,"4,836",,
2018,Wizz Air UK,United Kingdom,Lithuania,"16,166",,
2018,Wizz Air UK,United Kingdom,Poland,"15,286",,
2018,Wizz Air UK,United Kingdom,Romania,"30,966",,
2018,Wizz Air UK,United Kingdom,Serbia,"7,812",,
2018,Wizz Air UK,United Kingdom,Slovakia,"30,644",,
2019,ASL Airlines France,France,Hungary,445,,
2019,ASL Airlines France,France,Montenegro,"3,087",,
2019,ASL Airlines France,France,Romania,"1,637",,
2019,ASL Airlines France,France,Serbia,"3,278",,
2019,ASL Airlines France,Hungary,France,445,,
2019,ASL Airlines France,Montenegro,France,"3,087",,
2019,ASL Airlines France,Romania,France,"1,637",,
2019,ASL Airlines France,Serbia,France,"3,278",,
2019,Adria Airways,Albania,Germany,"29,191",,
2019,Adria Airways,Albania,Slovenia,"46,140",,
2019,Adria Airways,Bosnia and Herzegovina,Slovenia,"21,380",,
2019,Adria Airways,Bulgaria,Slovenia,"7,909",,
2019,Adria Airways,Georgia,Slovenia,288,,
2019,Adria Airways,Germany,Albania,"29,213",,
2019,Adria Airways,Germany,Serbia,"64,602",,
